generations,N,M,K,P,b,c,β,u,v,p1,p2,ϵ,DD_mean,DC_mean,CD_mean,CC_mean,DD_var,DC_var,CD_var,CC_var,set_1_mean,set_1_var,opinion_-1_mean,opinion_0_mean,opinion_1_mean,opinion_-1_var,opinion_0_var,opinion_1_var,total_means_mean,total_means_var,total_vars_mean,total_vars_var,total_cooperation_mean,total_cooperation_var,party_cooperation_mean,enemy_cooperation_var,cityblock_ind_mean,cityblock_ind_var,cityblock_party_mean,cityblock_party_var,cityblock_enemy_mean,cityblock_enemy_var,cityblock_ind-party_mean,hamming_ind_mean,hamming_ind_var,hamming_party_mean,hamming_party_var,hamming_enemy_mean,hamming_enemy_var,hamming_ind-party_mean,DD_mean_final,DC_mean_final,CD_mean_final,CC_mean_final
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.28492901750394345,0.3535688011906222,0.1770857471063474,0.184416434199087,0.19676120054342938,0.22074332820596534,0.1397125995198778,0.1445618770467704,40.0,0.0,0.5069065329496371,0.0,0.49309346705036283,0.24073499938329887,0.0,0.24073499938329887,-0.013813065899274111,0.9629399975331955,0.03781462069121053,0.02528451454617349,0.36557203887847645,0.21702466328657843,0.17809798205723465,0.18747405682124182,0.03781462069121053,0.02528451454617349,0.037812092051375,0.025318486834104113,0.03781702289905428,0.025315810016267554,2.5286398355287137e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954415387499933,0.334544737499897,0.18562153999972608,0.1843921837498685
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.31588856578396857,0.2672602295966539,0.22533055275941374,0.19152065185996378,0.20853782749108143,0.18855103522160882,0.16775759212375607,0.14822333131084786,40.0,0.0,0.5156739699625573,0.0,0.4843260300374428,0.2397297500894644,0.0,0.23972975008946434,-0.031347939925114456,0.9589190003578574,0.041126522643968114,0.02739979159475914,0.42000090180906674,0.22740491144509767,0.2046120381340891,0.21538886367497762,0.041126522643968114,0.02739979159475914,0.04096794830879819,0.027225719858968038,0.041277168262379545,0.027657289368916725,0.00015857433516992217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31988319124997416,0.2622550500000293,0.22184268749976363,0.1960190712497798
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.2634889464728363,0.2679019476165585,0.2178291670650463,0.250779938845559,0.18675401296572233,0.18929991501067409,0.16318377408271784,0.1806726660703634,40.0,0.0,0.4832931800948233,0.0,0.5167068199051766,0.240142944271205,0.0,0.2401429442712049,0.03341363981035335,0.9605717770848196,0.039294158928102285,0.026459878038320672,0.471280204978735,0.2334077996268517,0.2295851394888598,0.24169506548987524,0.039294158928102285,0.026459878038320672,0.03880405603135361,0.02582879139532205,0.03975975668001351,0.027210100083143993,0.0004901028967486698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28708894000015645,0.25200761375016334,0.20729834499989885,0.25360510124991514
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.30935217170265716,0.29805338760814515,0.2421960643224409,0.15039837636675685,0.20567811549069595,0.2021306796235965,0.1761407101817793,0.12115050528931713,40.0,0.0,0.5826342704092071,0.0,0.4173657295907928,0.23299484134958118,0.0,0.23299484134958118,-0.16526854081841436,0.9319793653983247,0.04175076491698031,0.02834855375919641,0.39429766822990164,0.2225169164000442,0.19207511952859024,0.20222254870131137,0.04175076491698031,0.02834855375919641,0.040218870865033486,0.02629485734109425,0.043206064266329766,0.03077080980690467,0.001531894051946807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31798389250032294,0.28491778874980744,0.23633741374984904,0.16076090499968795
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.31256305485760805,0.25042278608762303,0.1906590366300535,0.24635512242471538,0.10047736478276527,0.08099051958524749,0.06781047896791832,0.09258008854727869,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4676622492324391,0.06777033708220191,0.21290434743123998,0.2547579018011991,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305005352499729,0.23655227249994232,0.20549719749976644,0.25294517750005424
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.0,0.0,1.0,0.32092264605985293,0.27376630562409415,0.1769785304456372,0.22833251787041567,0.21013881070475657,0.19218986619254672,0.13970023951428048,0.16926649671985977,40.0,0.0,0.4610766771624068,0.0,0.5389233228375931,0.23887460860511245,0.0,0.23887460860511245,0.07784664567518634,0.9554984344204498,0.03942719837940066,0.026299756863498155,0.4088480839457618,0.22726479488112386,0.19918316906247355,0.20966491488328817,0.03942719837940066,0.026299756863498155,0.039433543423282674,0.026348749712585995,0.039421170587712745,0.026319880562048408,-6.345043882015139e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314233671249796,0.2715480300001063,0.18924958499974406,0.224968713749828
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.25,0.25,1.0,0.25443757753124574,0.2998046291775206,0.23195805100233052,0.21379974228890322,0.1821920453351157,0.20231236623996182,0.1711568259055038,0.16089564074801355,40.0,0.0,0.5062829538176137,0.0,0.4937170461823864,0.24064552882941034,0.0,0.24064552882941034,-0.01256590763522735,0.9625821153176414,0.03821542166609481,0.025476603010419114,0.44842975920404476,0.23125840818209797,0.21845886560556163,0.22997089359848305,0.03821542166609481,0.025476603010419114,0.03803812800372973,0.025269480209733856,0.03838385064534164,0.025763792255562776,0.00017729366236507728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458579199999495,0.30464797249967657,0.23160960750000928,0.2178844999998203
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.5,0.5,1.0,0.25220145543325245,0.320568193301767,0.19401666977685167,0.2332136814881288,0.18133742401037278,0.21035723210913165,0.15004795239634072,0.1724384819951636,40.0,0.0,0.5325935954114669,0.0,0.46740640458853305,0.23889272622913452,0.0,0.23889272622913452,-0.06518719082293384,0.9555709049165381,0.041210029049585276,0.027763522376246495,0.43238651180473797,0.22918884586224908,0.21061973331314876,0.22176677849158918,0.04121002904958529,0.027763522376246498,0.04068499013738359,0.027083433707783863,0.04170881601617689,0.028574781364327295,0.0005250389122016924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251335114999889,0.32232316000012606,0.19238503374985702,0.23395669124991103
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,0.75,0.75,1.0,0.2606619507965583,0.33239447042252945,0.2055543760803124,0.20138920270059982,0.18528286533361868,0.21359494357496597,0.15705234914769997,0.15468129407408274,40.0,0.0,0.4356927077392941,0.0,0.564307292260706,0.23663084960596129,0.0,0.23663084960596129,0.12861458452141197,0.9465233984238451,0.03788199262478958,0.024994198527948593,0.4107712822719658,0.22652722012998758,0.20004300758308083,0.21072827468888497,0.037881992624789584,0.02499419852794859,0.036469701775075046,0.023096624448906138,0.03922366893201839,0.027240360432261627,0.0014122908497145362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25366369749991663,0.31279052374975436,0.21610374999992835,0.21744202874965887
2.0e7,40.0,1.0,1.0,2.0,1.0,0.2,0.001,0.001,0.001,1.0,1.0,1.0,0.2701383808256455,0.23597370216812766,0.26918743226736486,0.22470048473886198,0.09034172257435714,0.08778638688181291,0.08274267124197653,0.08092606261699226,40.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0256410256410253,4.93038093154136e-32,0.4768552626818301,0.05579215508907086,0.24061207566400153,0.23624318701782862,1.0256410256410253,4.93038093154136e-32,0.0,0.0,2.0,0.0,1.0256410256410253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819431450000592,0.23160661999996188,0.2659414700000675,0.22050876499986957
